congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
112,Senate,316,2012-04-25,2,81,46,53,0.006,-0.171,-0.647,0.781,-0.257,S1789,Amendment Rejected,To provide protections for postal workers with respect to their right not to subsidize union nonrepresentational activities.,On the Amendment,
112,Senate,317,2012-04-25,2,82,62,37,0.343,0.683,0.16,-0.092,-34.721,S1789,Bill Passed,"A bill to improve, sustain, and transform the United States Postal Service.",On Passage of the Bill,
112,Senate,318,2012-04-26,2,83,98,2,0.0,0.0,0.0,0.0,0.0,PN920,Nomination Confirmed,"Gregg Jeffrey Costa, of Texas, to be United States District Judge for the Southern District of Texas",On the Nomination,
112,Senate,319,2012-04-26,2,84,57,41,0.16,0.23,0.714,0.74,-5.975,S1925,Amendment Rejected,To provide Debbie Smith grants for auditing sexual assault evidence backlogs.,On the Amendment,
112,Senate,320,2012-04-26,2,85,50,48,-0.292,-0.914,-0.726,0.879,-9.963,S1925,Amendment Rejected,To amend title 18 of the United States Code and other provisions of law to strengthen provisions of the Violence Against Women Act and improve justice for crime victims.,On the Amendment,
112,Senate,321,2012-04-26,2,86,37,62,-0.02,-1.0,-0.168,0.184,-27.934,S1925,Amendment Rejected,In the nature of a substitute.,On the Amendment,
112,Senate,322,2012-04-26,2,87,69,31,0.38,-0.236,0.272,0.212,-20.211,S1925,Bill Passed,A bill to reauthorize the Violence Against Women Act of 1994.,On Passage of the Bill,
112,Senate,323,2012-05-07,2,88,92,3,0.814,-0.58,1.554,-0.847,-7.919,PN985,Nomination Confirmed,"Jacqueline H. Nguyen, of California, to be United States Circuit Judge for the Ninth Circuit",On the Nomination,
112,Senate,324,2012-05-08,2,89,53,45,-0.049,-0.999,1.12,-0.307,-6.289,S2343,Cloture on the Motion to Proceed Rejected,"A bill to amend the Higher Education Act of 1965 to extend the reduced interest rate for Federal Direct Stafford Loans, and for other purposes.",On Cloture on the Motion to Proceed,
112,Senate,325,2012-05-14,2,90,87,1,0.0,0.0,0.0,0.0,0.0,PN1118,Nomination Confirmed,"John J. Tharp, Jr., of Illinois, to be United States District Judge for the Northern District of Illinois",On the Nomination,
112,Senate,326,2012-05-15,2,91,12,86,0.518,-0.786,-1.434,1.439,-21.278,HR2072,Amendment Rejected,To phase out the authority of the Export-Import Bank of the United States and to require the President to initiate negotiations with other major exporting countries to end subsidized export financing programs.,On the Amendment,
112,Senate,327,2012-05-15,2,92,9,89,0.673,-0.224,-1.233,-1.134,-14.006,HR2072,Amendment Rejected,To prohibit the Export-Import Bank of the United States from providing financing to a person or for a project in a country the government or central bank of which holds debt instruments of the United States.,On the Amendment,
112,Senate,328,2012-05-15,2,93,36,62,0.357,0.665,-0.249,0.148,-23.548,HR2072,Amendment Rejected,To require the Export-Import Bank of the United States to provide financing only for transactions subsidized by export credit agencies of other countries or for which private sector financing is unavailable or prohibitively expensive and to require the Bank to maintain a ratio of capital to the outstanding principal balance of loans and loan guarantees of not less than 10 percent.,On the Amendment,
112,Senate,329,2012-05-15,2,94,37,61,0.263,0.134,-0.218,0.014,-21.009,HR2072,Amendment Rejected,"To clarify the requirement that the Export-Import Bank of the United States not make or guarantee loans that are subordinate to other loans, to restrict financing of certain fossil fuel projects in foreign countries, and to prohibit financing of renewable energy products manufactured in foreign countries.",On the Amendment,
112,Senate,330,2012-05-15,2,95,35,63,0.382,0.856,-1.234,0.696,-19.247,HR2072,Amendment Rejected,"To prohibit an increase in the lending authority of the Export-Import Bank of the United States to more than $100,000,000,000 until the Secretary of the Treasury certifies that the Secretary has initiated international negotiations to eliminate export financing programs and to prohibit an increase in that lending authority to more than $120,000,000,000 until a multilateral agreement to eliminate export financing programs has been completed.",On the Amendment,
112,Senate,331,2012-05-15,2,96,79,20,0.488,-0.103,0.184,-0.171,-26.83,HR2072,Bill Passed,"A bill to reauthorize the Export-Import Bank of the United States, and for other purposes.",On Passage of the Bill,
112,Senate,332,2012-05-16,2,97,0,99,0.0,0.0,0.0,0.0,0.0,SCONRES41,Motion to Proceed Rejected,"A concurrent resolution setting forth the President's budget request for the United States Government for fiscal year 2013, and setting forth the appropriate budgetary levels for fiscal years 2014 through 2022.",On the Motion to Proceed,
112,Senate,333,2012-05-16,2,98,41,58,0.082,-0.997,-0.236,0.085,-16.443,HCONRES112,Motion to Proceed Rejected,A concurrent resolution establishing the budget for the United States Government for fiscal year 2013 and setting forth appropriate budgetary levels for fiscal years 2014 through 2022.,On the Motion to Proceed,
112,Senate,334,2012-05-16,2,99,42,57,0.07,0.607,-0.45,-0.394,-6.052,SCONRES37,Motion to Proceed Rejected,"A concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2013, and setting forth the appropriate budgetary levels for fiscal years 2014 through 2022.",On the Motion to Proceed,
112,Senate,335,2012-05-16,2,100,16,83,0.51,0.053,-0.548,-1.211,-16.1,SCONRES42,Motion to Proceed Rejected,"A concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2013, revising the appropriate budgetary levels for fiscal year 2012, and setting forth the appropriate budgetary levels for fiscal years 2013 through 2022.",On the Motion to Proceed,
112,Senate,336,2012-05-16,2,101,17,82,0.431,0.33,-1.079,-1.573,-20.214,SCONRES44,Motion to Proceed Rejected,A concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2013 and setting forth the appropriate budgetary levels for fiscal years 2014 through 2022.,On the Motion to Proceed,
112,Senate,337,2012-05-17,2,102,71,24,0.37,-0.348,1.242,-0.96,-23.732,PN1225,Nomination Confirmed,"Jeremy C. Stein, of Massachusetts, to be a Member of the Board of Governors of the Federal Reserve System for the unexpired term of fourteen years from February 1, 2004",On the Nomination,
112,Senate,338,2012-05-17,2,103,75,21,0.44,-0.329,0.178,-0.111,-27.264,PN1226,Nomination Confirmed,"Jerome H. Powell, of Maryland, to be a Member of the Board of Governors of the Federal Reserve System for the unexpired term of fourteen years from February 1, 2000",On the Nomination,
112,Senate,339,2012-05-21,2,104,62,34,0.201,0.163,0.725,1.341,-10.299,PN1049,Nomination Confirmed,"Paul J. Watford, of California, to be United States Circuit Judge for the Ninth Circuit",On the Nomination,
112,Senate,340,2012-05-24,2,105,28,67,-0.321,0.422,0.151,0.046,-40.688,S3187,Amendment Rejected,"To provide substantial savings in health care costs to the Federal government and consumers by fostering competition among generic pharmaceutical manufacturers and ensuring that anti-competitive ""pay-for-delay"" settlements between brand-name and generic pharmaceutical manufacturers do not block generic drugs from entering the market.",On the Amendment,
112,Senate,341,2012-05-24,2,106,46,50,0.212,-0.79,0.091,0.136,-49.535,S3187,Amendment Rejected,To prohibit approval by the Food and Drug Administration of genetically engineered fish unless the National Oceanic and Atmospheric Administration concurs with such approval.,On the Amendment,
112,Senate,342,2012-05-24,2,107,78,15,0.562,-0.177,1.377,0.855,-20.632,S3187,Motion to Table Agreed to,"To amend the Federal Food, Drug, and Cosmetic Act concerning claims about the effects of foods and dietary supplements on health-related conditions and disease, to prohibit employees of the Food and Drug Administration from carrying firearms and making arrests without warrants, and to adjust the mens rea of certain prohibited acts under the Federal Food, Drug, and Cosmetic Act to knowing and willful.",On the Motion to Table,
112,Senate,343,2012-05-24,2,108,43,54,-0.216,0.976,0.041,0.006,-64.469,S3187,Amendment Rejected,To allow the importation by individuals of safe and affordable drugs from Canada.,On the Amendment,
112,Senate,344,2012-05-24,2,109,9,88,-0.54,0.842,0.276,0.088,-23.161,S3187,Amendment Rejected,"To revoke the exclusivity of certain entities that are responsible for violations of the Federal Food, Drug, and Cosmetic Act, the False Claims Act, and other certain laws.",On the Amendment,
112,Senate,345,2012-05-24,2,110,77,20,-0.199,-0.98,-0.162,-0.183,-36.273,S3187,Motion to Table Agreed to,To require manufacturers of dietary supplements to register dietary supplement products with the Food and Drug Administration.,On the Motion to Table,
112,Senate,346,2012-05-24,2,111,97,1,0.0,0.0,0.0,0.0,0.0,S3187,Bill Passed,"A bill to amend the Federal Food, Drug, and Cosmetic Act to revise and extend the user-fee programs for prescription drugs and medical devices, to establish user-fee programs for generic drugs and biosimilars, and for other purposes.",On Passage of the Bill,
112,Senate,347,2012-05-24,2,112,34,63,-0.262,-0.965,-0.158,0.405,-31.956,S2343,Amendment Rejected,In the nature of a substitute.,On the Amendment,
112,Senate,348,2012-05-24,2,113,52,43,-0.129,-0.524,0.786,-0.771,-3.867,S2343,Bill Defeated,"A bill to amend the Higher Education Act of 1965 to extend the reduced interest rate for Federal Direct Stafford Loans, and for other purposes.",On Passage of the Bill,
112,Senate,349,2012-06-04,2,114,89,1,0.0,0.0,0.0,0.0,0.0,PN1131,Nomination Confirmed,"Timothy S. Hillman, of Massachusetts, to be United States District Judge for the District of Massachusetts",On the Nomination,
112,Senate,350,2012-06-05,2,115,53,47,-0.091,-0.996,1.078,-0.483,-6.46,S3220,Cloture on the Motion to Proceed Rejected,"A bill to amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.",On Cloture on the Motion to Proceed,
112,Senate,351,2012-06-06,2,116,63,36,0.279,0.023,0.627,0.666,-9.895,PN525,Nomination Confirmed,"Jeffrey J. Helmick, of Ohio, to be United States District Judge for the Northern District of Ohio",On the Nomination,
112,Senate,352,2012-06-07,2,117,90,8,0.652,-0.655,1.469,-1.605,-16.165,S3240,Cloture on the Motion to Proceed Agreed to,"An original bill to reauthorize agricultural programs through 2017, and for other purposes.",On Cloture on the Motion to Proceed,
112,Senate,353,2012-06-11,2,118,61,31,0.187,0.029,0.414,0.946,-10.297,PN1104,Cloture Motion Agreed to,"Andrew David Hurwitz, of Arizona, to be United States Circuit Judge for the Ninth Circuit",On the Cloture Motion,
112,Senate,354,2012-06-13,2,119,50,46,0.36,0.087,0.071,-0.626,-51.436,S3240,Motion to Table Agreed to,To phase out the Federal sugar program.,On the Motion to Table,
112,Senate,355,2012-06-13,2,120,65,33,0.345,-0.372,0.73,-0.053,-14.046,S3240,Motion to Table Agreed to,"To empower States with programmatic flexibility and predictability to administer a supplemental nutrition assistance block grant program under which, at the request of a State agency, eligible households within the State may receive an adequate, or more nutritious, diet.",On the Motion to Table,
112,Senate,356,2012-06-14,2,121,63,37,0.005,0.656,0.564,1.148,-9.954,PN267,Cloture Motion Agreed to,"Mari Carmen Aponte, of the District of Columbia, to be Ambassador to the Republic of El Salvador",On the Cloture Motion,
112,Senate,357,2012-06-18,2,122,65,27,0.36,-0.026,0.726,0.342,-11.453,PN349,Nomination Confirmed,"Mary Geiger Lewis, of South Carolina, to be United States District Judge for the District of South Carolina",On the Nomination,
112,Senate,358,2012-06-19,2,123,38,61,0.102,-0.825,-0.219,0.175,-22.527,S3240,Amendment Rejected,To improve the program of value-added agricultural producer grants.,On the Amendment,
112,Senate,359,2012-06-19,2,124,66,33,0.099,0.993,0.071,0.115,-53.441,S3240,Amendment Agreed to,To require Federal milk marketing order reform.,On the Amendment,
112,Senate,360,2012-06-19,2,125,75,24,0.027,0.382,0.035,0.506,-43.474,S3240,Amendment Agreed to,To provide payment limitations for marketing loan gains and loan deficiency payments.,On the Amendment,
112,Senate,361,2012-06-19,2,126,55,44,0.098,0.006,1.371,0.511,-11.567,S3240,Amendment Agreed to,To strengthen rural communities and foster the next generation of farmers and ranchers.,On the Amendment,
112,Senate,362,2012-06-19,2,127,43,56,0.17,-0.922,-1.32,-0.324,-11.955,S3240,Amendment Rejected,To limit categorical eligibility for the supplemental nutrition assistance program to those who receive cash assistance.,On the Amendment,
112,Senate,363,2012-06-19,2,128,58,41,-0.182,-0.95,0.25,-0.463,-20.481,S3240,Amendment Agreed to,To encourage the purchase of pulse crop products for school meals programs.,On the Amendment,
112,Senate,364,2012-06-19,2,129,41,58,0.134,0.353,-0.662,-0.693,-5.884,S3240,Amendment Rejected,To end the State bonus payments for administering the supplemental nutrition assistance programs.,On the Amendment,
112,Senate,365,2012-06-19,2,130,73,26,0.449,0.727,0.161,-0.021,-37.119,S3240,Amendment Agreed to,To require more frequent dairy reporting.,On the Amendment,
112,Senate,366,2012-06-19,2,131,15,84,0.465,-0.221,-0.216,1.071,-18.638,S3240,Amendment Rejected,"To establish an average adjusted gross income limitation of $250,000 for all payments and benefits under the Farm Bill.",On the Amendment,
112,Senate,367,2012-06-19,2,132,33,66,0.226,-0.525,-0.22,0.212,-24.687,S3240,Amendment Rejected,"To provide that any cooperative organization or other entity that receives a business and industry direct or guaranteed loan for a wind energy project is ineligible for any other Federal benefit, assistance, or incentive for the project.",On the Amendment,
112,Senate,368,2012-06-19,2,133,76,23,0.303,-0.637,1.12,-1.333,-21.881,S3240,Amendment Agreed to,To require a study into the feasibility of an insurance product that covers food safety recalls.,On the Amendment,
112,Senate,369,2012-06-19,2,134,42,57,0.171,-0.985,-1.244,-0.077,-10.381,S3240,Amendment Rejected,To eliminate the organic certification cost share assistance program.,On the Amendment,
112,Senate,370,2012-06-19,2,135,33,66,-0.092,-0.342,0.133,0.443,-37.155,S3240,Amendment Rejected,"To strike a reduction in the supplemental nutrition assistance program and increase funding for the fresh fruit and vegetable program, with an offset that limits crop insurance reimbursements to providers.",On the Amendment,
112,Senate,371,2012-06-19,2,136,45,54,0.199,0.494,-0.972,0.909,-3.66,S3240,Amendment Rejected,To maintain funding at current levels for programs providing access to broadband telecommunications services in rural areas.,On the Amendment,
112,Senate,372,2012-06-19,2,137,14,84,0.535,-0.055,-0.528,1.401,-10.325,S3240,Amendment Rejected,To prohibit the Secretary from making loan guarantees.,On the Amendment,
112,Senate,373,2012-06-19,2,138,20,79,0.414,-0.131,-0.311,0.994,-19.343,S3240,Amendment Rejected,To prohibit mandatory or compulsory check off programs.,On the Amendment,
112,Senate,374,2012-06-20,2,139,46,54,-0.044,0.157,-0.265,-0.624,-15.517,SJRES37,Motion to Proceed Rejected,A joint resolution to disapprove a rule promulgated by the Administrator of the Environmental Protection Agency relating to emission standards for certain steam generating units.,On the Motion to Proceed,
112,Senate,375,2012-06-20,2,140,63,36,0.319,-0.256,0.709,-0.019,-13.104,S3240,Amendment Agreed to,To require the Federal Crop Insurance Corporation to provide crop insurance for organic crops under similar terms and conditions to crop insurance provided for other crops.,On the Amendment,
112,Senate,376,2012-06-20,2,141,44,55,0.034,-0.842,-0.261,0.126,-14.347,S3240,Amendment Rejected,To eliminate the authority of the Secretary to increase the amount of grants provided to eligible entities relating to providing access to broadband telecommunications services in rural areas.,On the Amendment,
112,Senate,377,2012-06-20,2,142,30,69,0.251,-0.949,-0.171,0.1,-32.028,S3240,Amendment Rejected,"To reduce funding for the market access program and to prohibit the use of funds for reality television shows, wine tastings, animal spa products, and cat or dog food.",On the Amendment,
112,Senate,378,2012-06-20,2,143,62,37,-0.161,0.231,-0.195,0.151,-34.452,S3240,Amendment Agreed to,To limit subsidies for millionaires.,On the Amendment,
112,Senate,379,2012-06-20,2,144,59,40,0.259,0.966,1.306,-0.47,-15.679,S3240,Amendment Agreed to,To prohibit assistance to North Korea under title II of the Food for Peace Act unless the President issues a national interest waiver.,On the Amendment,
112,Senate,380,2012-06-20,2,145,43,56,0.367,0.93,-0.351,0.382,-14.318,S3240,Amendment Rejected,To prohibit assistance to North Korea under title II of the Food for Peace Act.,On the Amendment,
112,Senate,381,2012-06-20,2,146,77,22,0.214,-0.656,0.113,-0.302,-36.89,S3240,Amendment Agreed to,To increase the amounts authorized to be appropriated for the designation of treatment areas.,On the Amendment,
112,Senate,382,2012-06-20,2,147,21,77,0.349,-0.696,-0.251,0.226,-24.552,S3240,Amendment Rejected,To repeal the forest legacy program.,On the Amendment,
112,Senate,383,2012-06-20,2,148,15,84,0.469,-0.202,-0.696,2.22,-17.376,S3240,Amendment Rejected,To repeal the conservation stewardship program and the conservation reserve program.,On the Amendment,
112,Senate,384,2012-06-20,2,149,35,63,-0.321,0.867,-0.207,-0.658,-29.077,S3240,Amendment Rejected,"To provide for emergency food assistance, and for other purposes.",On the Amendment,
112,Senate,385,2012-06-20,2,150,36,63,0.004,-0.934,-0.207,0.287,-24.783,S3240,Amendment Rejected,"To eliminate biorefinery, renewable chemical, and biobased product manufacturing assistance.",On the Amendment,
112,Senate,386,2012-06-20,2,151,46,53,0.337,0.023,-0.068,0.799,-51.062,S3240,Amendment Rejected,To reform the sugar program.,On the Amendment,
112,Senate,387,2012-06-20,2,152,29,70,0.417,0.549,-1.094,0.464,-19.594,S3240,Motion to Recommit Rejected,"An original bill to reauthorize agricultural programs through 2017, and for other purposes.",On the Motion to Recommit,
112,Senate,388,2012-06-20,2,153,40,59,0.235,-0.382,-0.726,0.289,-6.87,S3240,Motion Rejected,"An original bill to reauthorize agricultural programs through 2017, and for other purposes.",On the Motion,
112,Senate,389,2012-06-20,2,154,88,11,0.637,0.008,0.192,-0.111,-22.549,S3240,Amendment Agreed to,"To ensure that extras in film and television who bring personal, common domesticated household pets do not face unnecessary regulations and to prohibit attendance at an animal fighting venture.",On the Amendment,
112,Senate,390,2012-06-20,2,155,52,47,0.335,-0.421,0.09,0.281,-51.119,S3240,Amendment Agreed to,To establish highly erodible land and wetland conservation compliance requirements for the Federal crop insurance program.,On the Amendment,
112,Senate,391,2012-06-20,2,156,44,55,-0.948,0.318,-0.07,-1.012,-67.023,S3240,Amendment Rejected,"To limit the amount of premium subsidy provided by the Federal Crop Insurance Corporation on behalf of any person or legal entity with an average adjusted gross income in excess of $750,000, with a delayed application of the limitation until completion of a study on the effects of the limitation.",On the Amendment,
112,Senate,392,2012-06-20,2,157,66,33,0.097,0.157,0.042,0.595,-48.989,S3240,Amendment Agreed to,"To limit the amount of premium subsidy provided by the Federal Crop Insurance Corporation on behalf of any person or legal entity with an average adjusted gross income in excess of $750,000 with a delayed application of the limitation until completion of a study on the effects of the limitation.",On the Amendment,
112,Senate,393,2012-06-21,2,158,47,48,0.006,-0.605,0.759,0.652,-8.547,S3240,Amendment Rejected,Of a perfecting nature.,On the Amendment,
112,Senate,394,2012-06-21,2,159,56,43,-0.168,0.093,-1.176,-1.005,-18.839,S3240,Amendment Rejected,To prohibit the Administrator of the Environmental Protection Agency from conducting aerial surveillance to inspect agricultural operations or to record images of agricultural operations.,On the Amendment,
112,Senate,395,2012-06-21,2,160,58,41,-0.13,-0.392,-1.281,-0.834,-22.837,S3240,Amendment Rejected,To reduce unnecessary paperwork burdens on community water systems.,On the Amendment,
112,Senate,396,2012-06-21,2,161,26,73,0.037,-0.999,0.133,0.309,-38.968,S3240,Amendment Rejected,"To permit States to require that any food, beverage, or other edible product offered for sale have a label on indicating that the food, beverage, or other edible product contains a genetically engineered ingredient.",On the Amendment,
112,Senate,397,2012-06-21,2,162,95,4,-0.912,-0.41,-1.689,1.213,-13.033,S3240,Amendment Agreed to,"To amend the Internal Revenue Code of 1986 to prohibit the use of public funds for political party conventions, and to provide for the return of previously distributed funds for deficit reduction.",On the Amendment,
112,Senate,398,2012-06-21,2,163,45,54,0.199,0.494,-0.972,0.909,-3.66,S3240,Amendment Rejected,To amend the National Labor Relations Act to permit employers to pay higher wages to their employees.,On the Amendment,
112,Senate,399,2012-06-21,2,164,65,35,0.296,-0.071,0.117,-0.1,-41.523,S3240,Bill Passed,"An original bill to reauthorize agricultural programs through 2017, and for other purposes.",On Passage of the Bill,
112,Senate,400,2012-06-21,2,165,96,2,0.0,0.0,0.0,0.0,0.0,S1940,Cloture Motion Agreed to,"An original bill to amend the National Flood Insurance Act of 1968, to restore the financial solvency of the flood insurance fund, and for other purposes.",On the Cloture Motion,
112,Senate,401,2012-06-25,2,166,89,3,0.671,-0.742,0.161,-0.419,-10.424,S3187,Cloture Motion Agreed to,"A bill to amend the Federal Food, Drug, and Cosmetic Act to revise and extend the user-fee programs for prescription drugs and medical devices, to establish user-fee programs for generic drugs and biosimilars, and for other purposes.",On the Cloture Motion,
112,Senate,402,2012-06-26,2,167,93,3,0.798,0.105,0.848,-0.76,-2.502,PN1132,Nomination Confirmed,"Robin S. Rosenbaum, of Florida, to be United States District Judge for the Southern District of Florida",On the Nomination,
112,Senate,403,2012-06-26,2,168,93,4,0.759,-0.633,0.206,-0.2,-11.998,S3187,Motion Agreed to,"A bill to amend the Federal Food, Drug, and Cosmetic Act to revise and extend the user-fee programs for prescription drugs and medical devices, to establish user-fee programs for generic drugs and biosimilars, and for other purposes.",On the Motion,
112,Senate,404,2012-06-29,2,169,72,22,0.405,-0.086,0.887,-2.071,-22.241,HR4348,Motion Agreed to,"Amended during conference: ""An act to authorize funds for Federal-aid highways, highway safety programs, and transit programs, and for other purposes.""",On the Motion,
112,Senate,405,2012-06-29,2,170,66,28,0.317,-0.139,1.159,-1.887,-23.584,HR4348,Motion Agreed to,"Amended during conference: ""An act to authorize funds for Federal-aid highways, highway safety programs, and transit programs, and for other purposes.""",On the Motion,
112,Senate,406,2012-06-29,2,171,63,30,0.176,-0.831,1.081,-1.207,-19.633,HR4348,Motion Agreed to,"Amended during conference: ""An act to authorize funds for Federal-aid highways, highway safety programs, and transit programs, and for other purposes.""",On the Motion,
112,Senate,407,2012-06-29,2,172,74,19,0.471,-0.014,1.155,-1.504,-21.585,HR4348,Conference Report Agreed to,"Amended during conference: ""An act to authorize funds for Federal-aid highways, highway safety programs, and transit programs, and for other purposes.""",On the Conference Report,
112,Senate,408,2012-07-10,2,173,95,2,0.0,0.0,0.0,0.0,0.0,PN1196,Nomination Confirmed,"John Thomas Fowlkes, Jr., of Tennessee, to be United States District Judge for the Western District of Tennessee",On the Nomination,
112,Senate,409,2012-07-10,2,174,80,14,0.422,-0.906,0.153,-0.13,-31.532,S2237,Cloture on the Motion to Proceed Agreed to,"A bill to provide a temporary income tax credit for increased payroll and extend bonus depreciation for an additional year, and for other purposes.",On Cloture on the Motion to Proceed,
112,Senate,410,2012-07-12,2,175,73,24,-0.142,-0.99,0.113,-0.389,-37.119,S2237,Motion to Table Agreed to,Of a perfecting nature.,On the Motion to Table,
112,Senate,411,2012-07-12,2,176,57,41,0.179,-0.984,0.276,0.03,-14.03,S2237,Cloture Motion Rejected,In the nature of a substitute.,On the Cloture Motion,
112,Senate,412,2012-07-12,2,177,54,44,-0.052,0.999,0.363,0.219,-9.16,S2237,Cloture Motion Rejected,"A bill to provide a temporary income tax credit for increased payroll and extend bonus depreciation for an additional year, and for other purposes.",On the Cloture Motion,
112,Senate,413,2012-07-16,2,178,92,3,0.742,-0.247,0.871,-0.81,-2.465,PN1197,Nomination Confirmed,"Kevin McNulty, of New Jersey, to be United States District Judge for the District of New Jersey",On the Nomination,
112,Senate,414,2012-07-16,2,179,52,44,-0.069,-0.998,1.108,-0.384,-6.341,S3369,Cloture on the Motion to Proceed Rejected,"A bill to amend the Federal Election Campaign Act of 1971 to provide for additional disclosure requirements for corporations, labor organizations, Super PACs and other entities, and for other purposes.",On Cloture on the Motion to Proceed,
112,Senate,415,2012-07-17,2,180,54,45,0.0,-0.206,0.646,-0.791,-0.254,S3369,Cloture on the Motion to Proceed Rejected,"A bill to amend the Federal Election Campaign Act of 1971 to provide for additional disclosure requirements for corporations, labor organizations, Super PACs and other entities, and for other purposes.",On Cloture on the Motion to Proceed,
112,Senate,416,2012-07-19,2,181,57,42,0.079,0.552,0.422,0.363,-6.097,S3364,Cloture on the Motion to Proceed Rejected,A bill to provide an incentive for businesses to bring jobs back to America.,On Cloture on the Motion to Proceed,
112,Senate,417,2012-07-23,2,182,92,1,0.0,0.0,0.0,0.0,0.0,PN1203,Nomination Confirmed,"Michael A. Shipp, of New Jersey, to be United States District Judge for the District of New Jersey",On the Nomination,
112,Senate,418,2012-07-25,2,183,45,54,0.146,-0.764,-1.092,-0.636,-6.772,S3412,Amendment Rejected,In the nature of a substitute.,On the Amendment,
112,Senate,419,2012-07-25,2,184,52,48,-0.117,-0.221,0.65,-0.856,-5.567,S3412,Bill Passed,A bill to amend the Internal Revenue Code of 1986 to provide tax relief to middle-class families.,On Passage of the Bill,
112,Senate,420,2012-07-26,2,185,85,11,0.12,0.993,0.071,0.334,-29.588,S3414,Cloture on the Motion to Proceed Agreed to,A bill to enhance the security and resiliency of the cyber and communications infrastructure of the United States.,On Cloture on the Motion to Proceed,
112,Senate,421,2012-07-30,2,186,57,34,0.191,-0.211,0.732,0.238,-0.721,PN1201,Cloture Motion Rejected,"Robert E. Bacharach, of Oklahoma, to be United States Circuit Judge for the Tenth Circuit",On the Cloture Motion,
112,Senate,422,2012-08-02,2,187,53,46,0.209,-0.828,0.171,0.165,-28.613,S3414,Cloture Motion Rejected,A bill to enhance the security and resiliency of the cyber and communications infrastructure of the United States.,On the Cloture Motion,
112,Senate,423,2012-08-02,2,188,40,58,0.315,-0.92,-0.226,-0.188,-22.922,S3326,Amendment Rejected,In the nature of a substitute.,On the Amendment,
112,Senate,424,2012-08-02,2,189,56,41,0.004,1.0,0.27,0.131,-14.298,PN1123,Nomination Confirmed,"Gershwin A. Drain, of Michigan, to be United States District Judge for the Eastern District of Michigan",On the Nomination,
112,Senate,425,2012-09-10,2,190,90,1,0.0,0.0,0.0,0.0,0.0,PN1342,Nomination Confirmed,"Stephanie Marie Rose, of Iowa, to be United States District Judge for the Southern District of Iowa",On the Nomination,
112,Senate,426,2012-09-11,2,191,95,1,0.0,0.0,0.0,0.0,0.0,S3457,Cloture on the Motion to Proceed Agreed to,"A bill to require the Secretary of Veterans Affairs to establish a veterans jobs corps, and for other purposes.",On Cloture on the Motion to Proceed,
112,Senate,427,2012-09-12,2,192,84,8,0.597,-0.788,1.159,-0.181,-10.18,S3457,Motion to Proceed Agreed to,"A bill to require the Secretary of Veterans Affairs to establish a veterans jobs corps, and for other purposes.",On the Motion to Proceed,
112,Senate,428,2012-09-19,2,193,59,40,0.129,0.382,0.533,0.539,-5.872,S3457,Motion Rejected,In the nature of a substitute.,On the Motion,
